ts,cmd,source,left_x,left_y,right_x,right_y,left_vis,right_vis
1770090834.053090,stop,cv,1305.0780487060547,1328.6047267913818,489.28613662719727,1543.0393552780151,0.1545541137456894,0.1437421292066574
1770090834.086867,stop,cv,1193.595199584961,1443.110032081604,511.26583099365234,1569.0709018707275,0.14861860871315002,0.14151883125305176
1770090834.123161,stop,cv,1193.595199584961,1443.110032081604,511.26583099365234,1569.0709018707275,0.14861860871315002,0.14151883125305176
1770090834.157104,stop,cv,1193.595199584961,1443.110032081604,511.26583099365234,1569.0709018707275,0.14861860871315002,0.14151883125305176
1770090834.190437,stop,cv,1141.5657806396484,1282.8881692886353,597.0917129516602,1342.2592735290527,0.13939747214317322,0.13147716224193573
1770090834.223766,stop,cv,1212.066993713379,1512.496418952942,682.8865814208984,1228.7709331512451,0.1304020881652832,0.1237398087978363
1770090834.252569,stop,cv,1212.066993713379,1512.496418952942,682.8865814208984,1228.7709331512451,0.1304020881652832,0.1237398087978363
1770090834.290432,stop,cv,1193.2147979736328,1496.3048028945923,566.184253692627,1273.447995185852,0.12816093862056732,0.11984720081090927
1770090834.321661,stop,cv,1193.2147979736328,1496.3048028945923,566.184253692627,1273.447995185852,0.12816093862056732,0.11984720081090927
1770090834.356925,stop,cv,1185.6512832641602,1487.1473550796509,561.6314506530762,1342.9802513122559,0.12951669096946716,0.12178739160299301
1770090834.390483,stop,cv,1185.6512832641602,1487.1473550796509,561.6314506530762,1342.9802513122559,0.12951669096946716,0.12178739160299301
1770090834.423956,stop,cv,1128.6669158935547,1448.6690282821655,588.6166763305664,1332.005295753479,0.1293906271457672,0.12385372817516327
1770090834.454783,stop,cv,1128.6669158935547,1448.6690282821655,588.6166763305664,1332.005295753479,0.1293906271457672,0.12385372817516327
1770090834.490566,stop,cv,1157.9200744628906,1416.1300134658813,598.1808471679688,1373.9799785614014,0.13102012872695923,0.12729015946388245
1770090834.523146,stop,cv,1157.9200744628906,1416.1300134658813,598.1808471679688,1373.9799785614014,0.13102012872695923,0.12729015946388245
1770090834.557101,stop,cv,1063.7713623046875,1385.7838010787964,487.06180572509766,1742.738356590271,0.1344326287508011,0.12177087366580963
1770090834.585723,stop,cv,1063.7713623046875,1385.7838010787964,487.06180572509766,1742.738356590271,0.1344326287508011,0.12177087366580963
1770090834.619198,stop,cv,1089.9629974365234,1482.9320812225342,504.3368339538574,1578.8037157058716,0.12938617169857025,0.11886144429445267
1770090834.657102,stop,cv,1089.9629974365234,1482.9320812225342,504.3368339538574,1578.8037157058716,0.12938617169857025,0.11886144429445267
1770090834.689039,stop,cv,1089.9629974365234,1482.9320812225342,504.3368339538574,1578.8037157058716,0.12938617169857025,0.11886144429445267
1770090834.720815,stop,cv,1072.7093124389648,1473.763689994812,509.98191833496094,1526.9222831726074,0.12839561700820923,0.11456388235092163
1770090834.755606,stop,cv,1076.5021133422852,1294.1145658493042,542.4590492248535,1230.3785848617554,0.12551231682300568,0.10855347663164139
1770090834.785641,stop,cv,1076.5021133422852,1294.1145658493042,542.4590492248535,1230.3785848617554,0.12551231682300568,0.10855347663164139
1770090834.822104,stop,cv,1079.1996002197266,1384.4238567352295,591.0725784301758,1267.4176597595215,0.1326906383037567,0.11920258402824402
1770090834.857236,stop,cv,1079.1996002197266,1384.4238567352295,591.0725784301758,1267.4176597595215,0.1326906383037567,0.11920258402824402
1770090834.890440,stop,cv,1127.4895477294922,1421.7831230163574,542.435245513916,1386.612024307251,0.14346428215503693,0.13684777915477753
1770090834.923765,stop,cv,1127.4895477294922,1421.7831230163574,542.435245513916,1386.612024307251,0.14346428215503693,0.13684777915477753
1770090834.953523,stop,cv,1162.5264358520508,1475.7035064697266,492.3013114929199,1628.1881189346313,0.14484477043151855,0.14122723042964935
1770090834.990533,stop,cv,1162.5264358520508,1475.7035064697266,492.3013114929199,1628.1881189346313,0.14484477043151855,0.14122723042964935
1770090835.021621,stop,cv,1155.8404541015625,1472.8373622894287,603.6764717102051,1291.5418338775635,0.14671003818511963,0.146018847823143
1770090835.057100,stop,cv,1155.8404541015625,1472.8373622894287,603.6764717102051,1291.5418338775635,0.14671003818511963,0.146018847823143
1770090835.087710,stop,cv,1155.8404541015625,1472.8373622894287,603.6764717102051,1291.5418338775635,0.14671003818511963,0.146018847823143
1770090835.123767,stop,cv,1106.0609436035156,1349.4754886627197,506.94528579711914,1684.9731016159058,0.14769448339939117,0.14031438529491425
1770090835.155266,stop,cv,1062.1372604370117,1270.0062274932861,726.5828132629395,1226.064691543579,0.13870327174663544,0.1303158849477768
1770090835.191480,stop,cv,1062.1372604370117,1270.0062274932861,726.5828132629395,1226.064691543579,0.13870327174663544,0.1303158849477768
1770090835.218980,stop,cv,1051.5277862548828,1244.6651458740234,504.9199676513672,1177.9147052764893,0.14113257825374603,0.13337981700897217
1770090835.257071,stop,cv,1051.5277862548828,1244.6651458740234,504.9199676513672,1177.9147052764893,0.14113257825374603,0.13337981700897217
1770090835.290435,stop,cv,1329.8162841796875,1630.9481763839722,448.0077266693115,1428.9111471176147,0.13826625049114227,0.13885217905044556
1770090835.319408,stop,cv,1329.8162841796875,1630.9481763839722,448.0077266693115,1428.9111471176147,0.13826625049114227,0.13885217905044556
1770090835.357096,stop,cv,1346.4411163330078,982.0686864852905,523.1407928466797,1256.1700201034546,0.13852553069591522,0.14132551848888397
1770090835.390428,stop,cv,1346.4411163330078,982.0686864852905,523.1407928466797,1256.1700201034546,0.13852553069591522,0.14132551848888397
1770090835.422512,stop,cv,1485.3059005737305,1607.5922298431396,335.42123794555664,1370.8362579345703,0.1341821700334549,0.14813140034675598
1770090835.452314,stop,cv,1485.3059005737305,1607.5922298431396,335.42123794555664,1370.8362579345703,0.1341821700334549,0.14813140034675598
1770090835.490440,stop,cv,1485.3059005737305,1607.5922298431396,335.42123794555664,1370.8362579345703,0.1341821700334549,0.14813140034675598
1770090835.521241,stop,cv,1488.607521057129,1895.4422235488892,224.57658290863037,1370.9991216659546,0.12741675972938538,0.15065009891986847
1770090835.557099,stop,cv,1576.5796279907227,1903.9711332321167,192.03711032867432,1584.7716093063354,0.11807791143655777,0.146111398935318
1770090835.590434,stop,cv,1576.5796279907227,1903.9711332321167,192.03711032867432,1584.7716093063354,0.11807791143655777,0.146111398935318
1770090835.619187,stop,cv,1572.7753829956055,1944.3102264404297,172.83509731292725,1513.6802387237549,0.11168715357780457,0.14704830944538116
1770090835.655328,stop,cv,1572.7753829956055,1944.3102264404297,172.83509731292725,1513.6802387237549,0.11168715357780457,0.14704830944538116
1770090835.690506,stop,cv,1560.8757019042969,1951.5514183044434,149.33339595794678,1667.3939895629883,0.10403519868850708,0.13943666219711304
1770090835.723797,stop,cv,1560.8757019042969,1951.5514183044434,149.33339595794678,1667.3939895629883,0.10403519868850708,0.13943666219711304
1770090835.755438,stop,cv,1560.8757019042969,1951.5514183044434,149.33339595794678,1667.3939895629883,0.10403519868850708,0.13943666219711304
1770090835.790430,stop,cv,1535.2765274047852,1968.596749305725,167.70495414733887,1429.9433040618896,0.10040704160928726,0.14117620885372162
1770090835.821048,stop,cv,1543.8563919067383,1980.041241645813,170.11024475097656,1466.3667154312134,0.0959177166223526,0.13852711021900177
1770090835.857904,stop,cv,1543.8563919067383,1980.041241645813,170.11024475097656,1466.3667154312134,0.0959177166223526,0.13852711021900177
1770090835.888851,stop,cv,1574.556655883789,1959.8368692398071,175.38734436035156,1693.2613849639893,0.09069536626338959,0.13387994468212128
1770090835.923769,stop,cv,1574.556655883789,1959.8368692398071,175.38734436035156,1693.2613849639893,0.09069536626338959,0.13387994468212128
1770090835.952319,stop,cv,1574.556655883789,1959.8368692398071,175.38734436035156,1693.2613849639893,0.09069536626338959,0.13387994468212128
1770090835.985648,stop,cv,1563.2257461547852,1944.139380455017,181.34177684783936,1652.2307968139648,0.08758556097745895,0.13307975232601166
1770090836.021489,stop,cv,1485.8514404296875,1942.146520614624,220.23425102233887,1823.6212491989136,0.08341528475284576,0.13122610747814178
1770090836.056125,stop,cv,1485.8514404296875,1942.146520614624,220.23425102233887,1823.6212491989136,0.08341528475284576,0.13122610747814178
1770090836.087955,stop,cv,1497.586784362793,1904.2772912979126,272.06417083740234,1871.2984800338745,0.07912243902683258,0.12780749797821045
1770090836.121829,stop,cv,1497.586784362793,1904.2772912979126,272.06417083740234,1871.2984800338745,0.07912243902683258,0.12780749797821045
1770090836.154720,stop,cv,1497.586784362793,1904.2772912979126,272.06417083740234,1871.2984800338745,0.07912243902683258,0.12780749797821045
1770090836.189163,stop,cv,1452.2562789916992,1949.5019102096558,267.49926567077637,1777.9829692840576,0.07637173682451248,0.12753571569919586
1770090836.221138,stop,cv,1436.4284133911133,1938.4132719039917,265.37930488586426,1664.367299079895,0.07430301606655121,0.12809374928474426
1770090836.257096,stop,cv,1436.4284133911133,1938.4132719039917,265.37930488586426,1664.367299079895,0.07430301606655121,0.12809374928474426
1770090836.289251,stop,cv,1441.7156982421875,1936.129961013794,277.97367095947266,1683.6035013198853,0.07240186631679535,0.1276542842388153
1770090836.322054,stop,cv,1441.7156982421875,1936.129961013794,277.97367095947266,1683.6035013198853,0.07240186631679535,0.1276542842388153
1770090836.357095,stop,cv,1441.7156982421875,1936.129961013794,277.97367095947266,1683.6035013198853,0.07240186631679535,0.1276542842388153
1770090836.388563,stop,cv,1469.857177734375,1936.1264848709106,277.25955963134766,1509.5701503753662,0.06994760781526566,0.12887240946292877
1770090836.424106,stop,cv,1470.406837463379,1953.55393409729,354.46629524230957,1688.0527067184448,0.06695684045553207,0.12375731021165848
1770090836.454158,stop,cv,1470.406837463379,1953.55393409729,354.46629524230957,1688.0527067184448,0.06695684045553207,0.12375731021165848
1770090836.490441,stop,cv,1470.7887268066406,1990.8369827270508,338.5959720611572,1682.8854846954346,0.06449069082736969,0.12170425057411194
1770090836.521944,stop,cv,1470.7887268066406,1990.8369827270508,338.5959720611572,1682.8854846954346,0.06449069082736969,0.12170425057411194
1770090836.557350,stop,cv,1470.7887268066406,1990.8369827270508,338.5959720611572,1682.8854846954346,0.06449069082736969,0.12170425057411194
1770090836.587069,stop,cv,1501.1106491088867,1918.8424587249756,238.2456350326538,1426.730318069458,0.06309840083122253,0.12359936535358429
1770090836.623369,stop,cv,1521.727409362793,1954.5724439620972,239.5561981201172,1722.217526435852,0.05957416072487831,0.12078674882650375
1770090836.657121,stop,cv,1521.727409362793,1954.5724439620972,239.5561981201172,1722.217526435852,0.05957416072487831,0.12078674882650375
1770090836.685770,stop,cv,1546.5349960327148,2001.8141269683838,215.04351139068604,1579.5527601242065,0.058370862156152725,0.1240292638540268
1770090836.723766,stop,cv,1546.5349960327148,2001.8141269683838,215.04351139068604,1579.5527601242065,0.058370862156152725,0.1240292638540268
1770090836.757074,stop,cv,1546.5349960327148,2001.8141269683838,215.04351139068604,1579.5527601242065,0.058370862156152725,0.1240292638540268
1770090836.790434,stop,cv,2007.1742248535156,1535.9826564788818,99.35221910476685,1549.9398851394653,0.07106063514947891,0.1351151317358017
1770090836.823762,stop,cv,2079.678726196289,1365.6332445144653,115.68526268005371,1547.618465423584,0.11130279302597046,0.16769365966320038
1770090836.857104,stop,cv,2079.678726196289,1365.6332445144653,115.68526268005371,1547.618465423584,0.11130279302597046,0.16769365966320038
1770090836.890434,stop,cv,2001.5830993652344,1478.480429649353,111.04621410369873,1549.9674367904663,0.1271984875202179,0.18749597668647766
1770090836.920189,stop,cv,2001.5830993652344,1478.480429649353,111.04621410369873,1549.9674367904663,0.1271984875202179,0.18749597668647766
1770090836.957103,stop,cv,2001.5830993652344,1478.480429649353,111.04621410369873,1549.9674367904663,0.1271984875202179,0.18749597668647766
1770090836.985985,stop,cv,1929.7947692871094,1592.7157545089722,137.32604026794434,1708.8548469543457,0.12640061974525452,0.19054266810417175
1770090837.022974,stop,cv,1929.7947692871094,1592.7157545089722,137.32604026794434,1708.8548469543457,0.12640061974525452,0.19054266810417175
1770090837.052323,stop,cv,2062.536163330078,1525.3053617477417,136.71140670776367,1800.819811820984,0.13367491960525513,0.19013752043247223
1770090837.087128,stop,cv,2049.185028076172,1536.8161582946777,116.18318796157837,1760.0557279586792,0.1301959753036499,0.19082583487033844
1770090837.118987,stop,cv,2049.185028076172,1536.8161582946777,116.18318796157837,1760.0557279586792,0.1301959753036499,0.19082583487033844
1770090837.154489,stop,cv,2049.185028076172,1536.8161582946777,116.18318796157837,1760.0557279586792,0.1301959753036499,0.19082583487033844
1770090837.188605,stop,cv,2009.2227172851562,1492.3955583572388,144.68679428100586,1751.997127532959,0.126780703663826,0.19160765409469604
1770090837.223774,stop,cv,2009.2227172851562,1492.3955583572388,144.68679428100586,1751.997127532959,0.126780703663826,0.19160765409469604
1770090837.252324,stop,cv,1892.7873229980469,1611.7757034301758,145.02357959747314,1750.8586263656616,0.12087919563055038,0.18898481130599976
1770090837.288491,stop,cv,1708.2070541381836,1788.4084367752075,153.6877155303955,1727.955093383789,0.11693640798330307,0.18503627181053162
1770090837.324008,stop,cv,1708.2070541381836,1788.4084367752075,153.6877155303955,1727.955093383789,0.11693640798330307,0.18503627181053162
1770090837.357096,stop,cv,1708.2070541381836,1788.4084367752075,153.6877155303955,1727.955093383789,0.11693640798330307,0.18503627181053162
1770090837.388489,stop,cv,1579.6752548217773,1857.5500774383545,204.19617176055908,1817.1151971817017,0.10823754966259003,0.1747233122587204
1770090837.422023,stop,cv,1579.6752548217773,1857.5500774383545,204.19617176055908,1817.1151971817017,0.10823754966259003,0.1747233122587204
1770090837.457101,stop,cv,1550.1575088500977,1898.6994981765747,220.5007839202881,1773.8459730148315,0.10066192597150803,0.16802528500556946
1770090837.487323,stop,cv,1537.079086303711,1873.9640378952026,208.13218116760254,1792.1340894699097,0.09472762048244476,0.16009947657585144
1770090837.524009,stop,cv,1537.079086303711,1873.9640378952026,208.13218116760254,1792.1340894699097,0.09472762048244476,0.16009947657585144
1770090837.556136,stop,cv,1537.079086303711,1873.9640378952026,208.13218116760254,1792.1340894699097,0.09472762048244476,0.16009947657585144
1770090837.590011,stop,cv,1504.218978881836,1885.131597518921,205.70597648620605,1657.2392749786377,0.09247241169214249,0.15965068340301514
1770090837.619009,stop,cv,1504.218978881836,1885.131597518921,205.70597648620605,1657.2392749786377,0.09247241169214249,0.15965068340301514
1770090837.652320,stop,cv,1478.8103485107422,1877.3087310791016,222.82094478607178,1701.404185295105,0.08769787847995758,0.1540292501449585
1770090837.690432,stop,cv,1488.9241790771484,1874.684886932373,207.00575351715088,1742.995204925537,0.08428213000297546,0.14838384091854095
1770090837.723763,stop,cv,1488.9241790771484,1874.684886932373,207.00575351715088,1742.995204925537,0.08428213000297546,0.14838384091854095
1770090837.757102,stop,cv,1488.9241790771484,1874.684886932373,207.00575351715088,1742.995204925537,0.08428213000297546,0.14838384091854095
1770090837.789655,stop,cv,1473.4041595458984,1872.4716138839722,207.41239070892334,1610.6411933898926,0.08124944567680359,0.1509065181016922
1770090837.821908,stop,cv,1480.671730041504,1848.66042137146,208.11883449554443,1622.7014780044556,0.07898387312889099,0.15137879550457
1770090837.857098,stop,cv,1480.671730041504,1848.66042137146,208.11883449554443,1622.7014780044556,0.07898387312889099,0.15137879550457
1770090837.889689,stop,cv,1482.7388763427734,1820.1005601882935,223.4071969985962,1640.5070543289185,0.07663962990045547,0.15139882266521454
1770090837.919066,stop,cv,1482.7388763427734,1820.1005601882935,223.4071969985962,1640.5070543289185,0.07663962990045547,0.15139882266521454
1770090837.956137,stop,cv,1482.7388763427734,1820.1005601882935,223.4071969985962,1640.5070543289185,0.07663962990045547,0.15139882266521454
1770090837.985658,stop,cv,1459.6451568603516,1790.4410791397095,322.61441230773926,1609.2213821411133,0.07393144816160202,0.15820614993572235
1770090838.023056,stop,cv,1459.6451568603516,1790.4410791397095,322.61441230773926,1609.2213821411133,0.07393144816160202,0.15820614993572235
1770090838.054148,stop,cv,1361.1708068847656,1668.8938808441162,329.1281032562256,1347.3313522338867,0.08426133543252945,0.18616822361946106
1770090838.085734,stop,cv,1816.4233016967773,1060.39391040802,335.36044120788574,1046.2066769599915,0.16781063377857208,0.25986239314079285
1770090838.123451,stop,cv,1816.4233016967773,1060.39391040802,335.36044120788574,1046.2066769599915,0.16781063377857208,0.25986239314079285
1770090838.152855,stop,cv,1824.6216201782227,1091.2709426879883,249.79774475097656,895.556309223175,0.2350756675004959,0.32231220602989197
1770090838.190360,stop,cv,1824.6216201782227,1091.2709426879883,249.79774475097656,895.556309223175,0.2350756675004959,0.32231220602989197
1770090838.223767,stop,cv,1824.6216201782227,1091.2709426879883,249.79774475097656,895.556309223175,0.2350756675004959,0.32231220602989197
1770090838.256410,stop,cv,1754.0427017211914,1143.9681100845337,232.6203203201294,927.2213315963745,0.30143818259239197,0.3871895372867584
1770090838.285597,stop,cv,1827.5703048706055,1072.7633142471313,189.4379711151123,982.001223564148,0.3700181841850281,0.4478655457496643
1770090838.323764,stop,cv,1827.5703048706055,1072.7633142471313,189.4379711151123,982.001223564148,0.3700181841850281,0.4478655457496643
1770090838.357102,stop,cv,1827.5703048706055,1072.7633142471313,189.4379711151123,982.001223564148,0.3700181841850281,0.4478655457496643
1770090838.385571,stop,cv,1846.1227798461914,1019.7041130065918,166.76885604858398,964.5190572738647,0.43090295791625977,0.5019047260284424
1770090838.423770,stop,cv,1846.1227798461914,1019.7041130065918,166.76885604858398,964.5190572738647,0.43090295791625977,0.5019047260284424
1770090838.457097,stop,cv,1865.4907608032227,1027.5395321846008,172.97019481658936,970.2060914039612,0.4846152663230896,0.550243616104126
1770090838.491271,stop,cv,1860.1150131225586,1024.4588327407837,174.52239990234375,966.4038991928101,0.5351216197013855,0.5945923924446106
1770090838.519005,stop,cv,1860.1150131225586,1024.4588327407837,174.52239990234375,966.4038991928101,0.5351216197013855,0.5945923924446106
1770090838.557033,stop,cv,1860.1150131225586,1024.4588327407837,174.52239990234375,966.4038991928101,0.5351216197013855,0.5945923924446106
1770090838.585668,stop,cv,1871.4482116699219,1033.7296414375305,155.3223752975464,934.8871922492981,0.5800173878669739,0.634412407875061
1770090838.623761,stop,cv,1871.4482116699219,1033.7296414375305,155.3223752975464,934.8871922492981,0.5800173878669739,0.634412407875061
1770090838.656262,stop,cv,1881.690330505371,1043.3316493034363,155.43062210083008,940.1418328285217,0.6204361319541931,0.6702643632888794
1770090838.685545,stop,cv,1885.5769729614258,1044.781973361969,156.53533458709717,943.3375668525696,0.6555710434913635,0.7023679614067078
1770090838.719347,stop,cv,1885.5769729614258,1044.781973361969,156.53533458709717,943.3375668525696,0.6555710434913635,0.7023679614067078
1770090838.757125,stop,cv,1882.5481796264648,1035.414798259735,163.59186172485352,947.7466678619385,0.6888061761856079,0.7313924431800842
1770090838.790447,stop,cv,1882.5481796264648,1035.414798259735,163.59186172485352,947.7466678619385,0.6888061761856079,0.7313924431800842
1770090838.820500,stop,cv,1882.5481796264648,1035.414798259735,163.59186172485352,947.7466678619385,0.6888061761856079,0.7313924431800842
1770090838.854894,stop,cv,1878.3557510375977,1006.5004348754883,193.6426019668579,928.5826277732849,0.7176494002342224,0.7572582364082336
1770090838.890431,stop,cv,1876.4623260498047,964.0865993499756,203.4120225906372,929.0958094596863,0.7450196146965027,0.7810619473457336
1770090838.921506,stop,cv,1876.4623260498047,964.0865993499756,203.4120225906372,929.0958094596863,0.7450196146965027,0.7810619473457336
1770090838.952325,stop,cv,1868.5829544067383,965.3285479545593,209.21218872070312,930.0007009506226,0.7693560719490051,0.8023238778114319
1770090838.990428,stop,cv,1868.5829544067383,965.3285479545593,209.21218872070312,930.0007009506226,0.7693560719490051,0.8023238778114319
1770090839.018995,stop,cv,1868.5829544067383,965.3285479545593,209.21218872070312,930.0007009506226,0.7693560719490051,0.8023238778114319
1770090839.052683,stop,cv,1821.1623001098633,959.6070098876953,238.47182750701904,941.473388671875,0.7911733388900757,0.82131028175354
1770090839.090739,stop,cv,1819.0708923339844,954.0603733062744,243.2167625427246,940.9238362312317,0.811438262462616,0.8387244939804077
1770090839.123761,stop,cv,1819.0708923339844,954.0603733062744,243.2167625427246,940.9238362312317,0.811438262462616,0.8387244939804077
1770090839.153218,stop,cv,1820.1221466064453,950.8343839645386,257.49592781066895,939.7387290000916,0.8292585611343384,0.8542368412017822
1770090839.189854,stop,cv,1820.1221466064453,950.8343839645386,257.49592781066895,939.7387290000916,0.8292585611343384,0.8542368412017822
1770090839.222514,stop,cv,1820.1221466064453,950.8343839645386,257.49592781066895,939.7387290000916,0.8292585611343384,0.8542368412017822
1770090839.257097,stop,cv,1826.0975646972656,943.507125377655,265.66100120544434,935.9331893920898,0.845486044883728,0.8682732582092285
1770090839.290144,stop,cv,1808.8466262817383,943.4574294090271,269.89102363586426,934.0624451637268,0.8601368069648743,0.8809294700622559
1770090839.322701,stop,cv,1808.8466262817383,943.4574294090271,269.89102363586426,934.0624451637268,0.8601368069648743,0.8809294700622559
1770090839.357099,stop,cv,1791.449089050293,962.6781177520752,280.31018257141113,934.171621799469,0.8727698922157288,0.8920618295669556
1770090839.389462,stop,cv,1791.449089050293,962.6781177520752,280.31018257141113,934.171621799469,0.8727698922157288,0.8920618295669556
1770090839.419866,stop,cv,1791.449089050293,962.6781177520752,280.31018257141113,934.171621799469,0.8727698922157288,0.8920618295669556
1770090839.457093,stop,cv,1806.8575286865234,960.0922536849976,291.70620918273926,927.6264953613281,0.8848773241043091,0.9024251103401184
1770090839.490487,stop,cv,1806.3653182983398,960.6407117843628,291.3895511627197,928.8369011878967,0.8955658078193665,0.9117366671562195
1770090839.523759,stop,cv,1806.3653182983398,960.6407117843628,291.3895511627197,928.8369011878967,0.8955658078193665,0.9117366671562195
1770090839.557095,stop,cv,1812.6786804199219,956.280083656311,290.7907962799072,921.381025314331,0.9052579998970032,0.9201439619064331
1770090839.586287,stop,cv,1812.6786804199219,956.280083656311,290.7907962799072,921.381025314331,0.9052579998970032,0.9201439619064331
1770090839.623018,stop,cv,1812.6786804199219,956.280083656311,290.7907962799072,921.381025314331,0.9052579998970032,0.9201439619064331
1770090839.652697,stop,cv,1824.1282653808594,940.3592205047607,310.3945541381836,844.681670665741,0.914000928401947,0.9277138113975525
1770090839.689681,stop,cv,1818.3746337890625,942.6784515380859,323.0964946746826,788.5843849182129,0.9215205311775208,0.9344524145126343
1770090839.723846,stop,cv,1818.3746337890625,942.6784515380859,323.0964946746826,788.5843849182129,0.9215205311775208,0.9344524145126343
1770090839.752368,stop,cv,1820.0186920166016,942.8017902374268,358.1180191040039,684.8856353759766,0.9286383390426636,0.9406649470329285
1770090839.785488,stop,cv,1820.0186920166016,942.8017902374268,358.1180191040039,684.8856353759766,0.9286383390426636,0.9406649470329285
1770090839.823763,stop,cv,1820.0186920166016,942.8017902374268,358.1180191040039,684.8856353759766,0.9286383390426636,0.9406649470329285
1770090839.853166,stop,cv,1820.1118469238281,966.3891577720642,360.04852294921875,620.8643531799316,0.9348022937774658,0.9460417032241821
1770090839.890432,stop,cv,1810.3036880493164,965.3308010101318,364.1755199432373,608.3339524269104,0.9405906796455383,0.9509273171424866
1770090839.924078,stop,cv,1810.3036880493164,965.3308010101318,364.1755199432373,608.3339524269104,0.9405906796455383,0.9509273171424866
1770090839.957100,stop,cv,1809.0077590942383,968.3067655563354,370.2974224090576,578.7345957756042,0.9454419016838074,0.9553664326667786
1770090839.990426,stop,cv,1809.0077590942383,968.3067655563354,370.2974224090576,578.7345957756042,0.9454419016838074,0.9553664326667786
1770090840.020500,stop,cv,1809.0077590942383,968.3067655563354,370.2974224090576,578.7345957756042,0.9454419016838074,0.9553664326667786
1770090840.054656,stop,cv,1808.466911315918,967.1826195716858,382.86340713500977,522.7486109733582,0.9502859115600586,0.9593907594680786
1770090840.085690,stop,cv,1808.1936264038086,968.7098050117493,397.4622917175293,503.6464333534241,0.954474687576294,0.9628875255584717
1770090840.119309,stop,cv,1808.1936264038086,968.7098050117493,397.4622917175293,503.6464333534241,0.954474687576294,0.9628875255584717
1770090840.157100,stop,cv,1809.7465896606445,968.5965728759766,397.28118896484375,485.91874837875366,0.9582371711730957,0.9660309553146362
1770090840.189511,stop,cv,1809.7465896606445,968.5965728759766,397.28118896484375,485.91874837875366,0.9582371711730957,0.9660309553146362
1770090840.223761,stop,cv,1809.7465896606445,968.5965728759766,397.28118896484375,485.91874837875366,0.9582371711730957,0.9660309553146362
1770090840.252595,right,cv,1806.3177108764648,964.7675371170044,409.4413948059082,485.30929684638977,0.9615200161933899,0.9688289761543274
1770090840.287084,right,cv,1807.2308349609375,963.8753271102905,406.87256813049316,489.31780457496643,0.9647383689880371,0.9714770317077637
1770090840.322237,right,cv,1807.2308349609375,963.8753271102905,406.87256813049316,489.31780457496643,0.9647383689880371,0.9714770317077637
1770090840.357616,right,cv,1802.735481262207,962.9407596588135,405.33053398132324,493.1627404689789,0.9675503969192505,0.9738199710845947
1770090840.391545,right,cv,1802.735481262207,962.9407596588135,405.33053398132324,493.1627404689789,0.9675503969192505,0.9738199710845947
1770090840.423797,right,cv,1802.735481262207,962.9407596588135,405.33053398132324,493.1627404689789,0.9675503969192505,0.9738199710845947
1770090840.452752,right,cv,1805.5525588989258,971.2287211418152,395.5452060699463,496.8616461753845,0.970274806022644,0.9760642647743225
1770090840.490430,right,cv,1805.1990509033203,968.5367059707642,395.2413082122803,497.7394688129425,0.972724199295044,0.978011429309845
1770090840.523761,right,cv,1805.1990509033203,968.5367059707642,395.2413082122803,497.7394688129425,0.972724199295044,0.978011429309845
1770090840.556705,right,cv,1807.2747802734375,931.6804504394531,397.0653247833252,487.48478293418884,0.9751114845275879,0.9798272848129272
1770090840.590426,right,cv,1807.2747802734375,931.6804504394531,397.0653247833252,487.48478293418884,0.9751114845275879,0.9798272848129272
1770090840.622577,right,cv,1807.2747802734375,931.6804504394531,397.0653247833252,487.48478293418884,0.9751114845275879,0.9798272848129272
1770090840.657096,right,cv,1813.3827209472656,821.3266897201538,398.3462333679199,487.5886809825897,0.977125346660614,0.9814254641532898
1770090840.688887,right,cv,1806.562614440918,797.4337434768677,395.21727561950684,490.10547280311584,0.9790670871734619,0.9830549955368042
1770090840.720704,right,cv,1806.562614440918,797.4337434768677,395.21727561950684,490.10547280311584,0.9790670871734619,0.9830549955368042
1770090840.752956,right,cv,1799.9829483032227,737.3560166358948,394.10024642944336,490.648330450058,0.9808249473571777,0.9844925999641418
1770090840.790427,right,cv,1799.9829483032227,737.3560166358948,394.10024642944336,490.648330450058,0.9808249473571777,0.9844925999641418
1770090840.819261,right,cv,1799.9829483032227,737.3560166358948,394.10024642944336,490.648330450058,0.9808249473571777,0.9844925999641418
1770090840.855185,right,cv,1789.9287414550781,638.4206771850586,379.74961280822754,499.72312331199646,0.9824197888374329,0.9857847094535828
1770090840.885671,right,cv,1798.622703552246,562.2695231437683,379.5172119140625,498.16107988357544,0.9839129447937012,0.986979603767395
1770090840.923696,right,cv,1798.622703552246,562.2695231437683,379.5172119140625,498.16107988357544,0.9839129447937012,0.986979603767395
1770090840.953754,right,cv,1815.1397323608398,531.369252204895,375.95088958740234,498.2531011104584,0.9852291941642761,0.9880539774894714
1770090840.990428,right,cv,1815.1397323608398,531.369252204895,375.95088958740234,498.2531011104584,0.9852291941642761,0.9880539774894714
1770090841.021441,right,cv,1815.1397323608398,531.369252204895,375.95088958740234,498.2531011104584,0.9852291941642761,0.9880539774894714
1770090841.055790,right,cv,1831.0747146606445,522.2937512397766,355.04573822021484,509.6185111999512,0.9864044785499573,0.9890377521514893
1770090841.090426,right,cv,1837.3979187011719,510.857949256897,349.3019485473633,522.4170577526093,0.9874053001403809,0.9899155497550964
1770090841.123038,stop,cv,1837.3979187011719,510.857949256897,349.3019485473633,522.4170577526093,0.9874053001403809,0.9899155497550964
