ts,cmd,source,left_x,left_y,right_x,right_y,left_vis,right_vis
1770090432.335448,stop,cv,,,,,,
1770090432.366668,stop,cv,,,,,,
1770090432.399724,stop,cv,,,,,,
1770090432.435210,stop,cv,,,,,,
1770090432.469224,stop,cv,,,,,,
1770090432.502555,stop,cv,,,,,,
1770090432.530937,stop,cv,,,,,,
1770090432.566693,stop,cv,,,,,,
1770090432.602561,stop,cv,,,,,,
1770090432.633459,stop,cv,,,,,,
1770090432.668014,stop,cv,,,,,,
1770090432.701215,stop,cv,,,,,,
1770090432.735883,stop,cv,,,,,,
1770090432.767962,stop,cv,,,,,,
1770090432.802551,stop,cv,,,,,,
1770090432.835026,stop,cv,,,,,,
1770090432.867412,stop,cv,,,,,,
1770090432.899842,stop,cv,,,,,,
1770090432.932975,stop,cv,,,,,,
1770090432.965781,stop,cv,,,,,,
1770090433.000336,stop,cv,,,,,,
1770090433.033454,stop,cv,,,,,,
1770090433.067355,stop,cv,,,,,,
1770090433.100697,stop,cv,,,,,,
1770090433.133633,stop,cv,,,,,,
1770090433.167051,stop,cv,,,,,,
1770090433.202557,stop,cv,,,,,,
1770090433.235889,stop,cv,,,,,,
1770090433.267314,stop,cv,,,,,,
1770090433.300320,stop,cv,,,,,,
1770090433.335893,stop,cv,,,,,,
1770090433.369220,stop,cv,,,,,,
1770090433.400379,stop,cv,,,,,,
1770090433.435895,stop,cv,,,,,,
1770090433.469223,stop,cv,,,,,,
1770090433.500095,stop,cv,,,,,,
1770090433.533020,stop,cv,,,,,,
1770090433.566900,stop,cv,,,,,,
1770090433.602552,stop,cv,,,,,,
1770090433.635883,stop,cv,,,,,,
1770090433.668030,stop,cv,,,,,,
1770090433.700473,stop,cv,,,,,,
1770090433.733266,stop,cv,,,,,,
1770090433.767873,stop,cv,,,,,,
1770090433.802045,stop,cv,,,,,,
1770090433.833750,stop,cv,,,,,,
1770090433.864291,stop,cv,,,,,,
1770090433.902553,stop,cv,,,,,,
1770090433.935883,stop,cv,,,,,,
1770090433.968681,stop,cv,,,,,,
1770090434.002556,stop,cv,,,,,,
1770090434.035169,stop,cv,,,,,,
1770090434.066463,stop,cv,,,,,,
1770090434.102555,stop,cv,,,,,,
1770090434.135886,stop,cv,,,,,,
1770090434.167929,stop,cv,,,,,,
1770090434.198637,stop,cv,,,,,,
1770090434.232948,stop,cv,,,,,,
1770090434.269215,stop,cv,,,,,,
1770090434.301963,stop,cv,,,,,,
1770090434.335879,stop,cv,,,,,,
1770090434.364819,stop,cv,,,,,,
1770090434.401855,stop,cv,,,,,,
1770090434.433598,stop,cv,,,,,,
1770090434.464450,stop,cv,,,,,,
1770090434.502551,stop,cv,,,,,,
1770090434.535882,stop,cv,,,,,,
1770090434.567123,stop,cv,,,,,,
1770090434.601393,stop,cv,,,,,,
1770090434.635889,stop,cv,,,,,,
1770090434.669219,stop,cv,,,,,,
1770090434.701343,stop,cv,,,,,,
1770090434.735918,stop,cv,,,,,,
1770090434.769218,stop,cv,,,,,,
1770090434.800762,stop,cv,,,,,,
1770090434.831610,stop,cv,,,,,,
1770090434.868552,stop,cv,,,,,,
1770090434.901023,stop,cv,,,,,,
1770090434.935883,stop,cv,,,,,,
1770090434.966661,stop,cv,,,,,,
1770090434.997757,stop,cv,,,,,,
1770090435.034621,stop,cv,,,,,,
1770090435.068330,stop,cv,,,,,,
1770090435.102456,stop,cv,,,,,,
1770090435.132432,stop,cv,,,,,,
1770090435.167626,stop,cv,,,,,,
1770090435.200360,stop,cv,,,,,,
1770090435.234277,stop,cv,,,,,,
1770090435.268492,stop,cv,,,,,,
1770090435.301682,stop,cv,,,,,,
1770090435.334335,stop,cv,,,,,,
1770090435.366829,stop,cv,,,,,,
1770090435.401007,stop,cv,,,,,,
1770090435.434315,stop,cv,,,,,,
1770090435.467712,stop,cv,,,,,,
1770090435.500785,stop,cv,,,,,,
1770090435.532367,stop,cv,,,,,,
1770090435.567779,stop,cv,,,,,,
1770090435.602551,stop,cv,,,,,,
1770090435.634429,stop,cv,,,,,,
1770090435.667659,stop,cv,,,,,,
1770090435.699877,stop,cv,,,,,,
1770090435.733563,stop,cv,,,,,,
1770090435.765458,stop,cv,,,,,,
1770090435.801879,stop,cv,,,,,,
1770090435.834191,stop,cv,,,,,,
1770090435.869214,stop,cv,,,,,,
1770090435.901051,stop,cv,,,,,,
1770090435.934332,stop,cv,,,,,,
1770090435.967798,stop,cv,,,,,,
1770090436.002561,stop,cv,,,,,,
1770090436.034405,stop,cv,,,,,,
1770090436.067743,stop,cv,,,,,,
1770090436.102578,stop,cv,,,,,,
1770090436.135781,stop,cv,,,,,,
1770090436.166867,stop,cv,,,,,,
1770090436.200626,stop,cv,,,,,,
1770090436.234351,stop,cv,,,,,,
1770090436.267685,stop,cv,,,,,,
1770090436.302548,stop,cv,,,,,,
1770090436.334370,stop,cv,,,,,,
1770090436.369218,stop,cv,,,,,,
1770090436.401940,stop,cv,,,,,,
1770090436.435201,stop,cv,,,,,,
1770090436.468006,stop,cv,,,,,,
1770090436.502549,stop,cv,,,,,,
1770090436.535232,stop,cv,,,,,,
1770090436.567728,stop,cv,,,,,,
1770090436.601053,stop,cv,,,,,,
1770090436.635283,stop,cv,,,,,,
1770090436.667168,stop,cv,,,,,,
1770090436.701331,stop,cv,,,,,,
1770090436.735196,stop,cv,,,,,,
1770090436.769226,stop,cv,,,,,,
1770090436.802565,stop,cv,,,,,,
1770090436.833419,stop,cv,,,,,,
1770090436.868548,stop,cv,,,,,,
1770090436.900930,stop,cv,,,,,,
1770090436.935889,stop,cv,,,,,,
1770090436.967737,stop,cv,,,,,,
1770090437.002555,stop,cv,,,,,,
1770090437.034414,stop,cv,,,,,,
1770090437.069219,stop,cv,,,,,,
1770090437.100212,stop,cv,,,,,,
1770090437.134365,stop,cv,,,,,,
1770090437.167245,stop,cv,,,,,,
1770090437.200423,stop,cv,,,,,,
1770090437.232700,stop,cv,,,,,,
1770090437.268752,stop,cv,,,,,,
1770090437.301035,stop,cv,,,,,,
1770090437.335883,stop,cv,,,,,,
1770090437.369217,stop,cv,,,,,,
1770090437.401093,stop,cv,,,,,,
1770090437.431737,stop,cv,,,,,,
1770090437.467240,stop,cv,,,,,,
1770090437.501335,stop,cv,,,,,,
1770090437.534857,stop,cv,,,,,,
1770090437.569226,stop,cv,,,,,,
1770090437.600402,stop,cv,,,,,,
1770090437.634453,stop,cv,,,,,,
1770090437.667639,stop,cv,,,,,,
1770090437.702555,stop,cv,,,,,,
1770090437.735677,stop,cv,,,,,,
1770090437.767588,stop,cv,,,,,,
1770090437.802548,stop,cv,,,,,,
1770090437.834692,stop,cv,,,,,,
1770090437.869215,stop,cv,,,,,,
1770090437.901122,stop,cv,,,,,,
1770090437.934106,stop,cv,,,,,,
1770090437.967784,stop,cv,,,,,,
1770090438.001273,stop,cv,,,,,,
1770090438.034534,stop,cv,,,,,,
1770090438.067167,stop,cv,,,,,,
1770090438.101119,stop,cv,,,,,,
1770090438.135884,stop,cv,,,,,,
1770090438.168504,stop,cv,,,,,,
1770090438.200324,stop,cv,,,,,,
1770090438.232146,stop,cv,,,,,,
1770090438.267807,stop,cv,,,,,,
1770090438.300422,stop,cv,,,,,,
1770090438.333830,stop,cv,,,,,,
1770090438.367815,stop,cv,,,,,,
1770090438.400480,stop,cv,,,,,,
1770090438.435129,stop,cv,,,,,,
1770090438.467839,stop,cv,,,,,,
1770090438.501802,stop,cv,,,,,,
1770090438.535890,stop,cv,,,,,,
1770090438.567903,stop,cv,,,,,,
1770090438.597952,stop,cv,,,,,,
1770090438.634570,stop,cv,,,,,,
1770090438.666613,stop,cv,,,,,,
1770090438.700902,stop,cv,,,,,,
1770090438.734703,stop,cv,,,,,,
1770090438.769212,stop,cv,,,,,,
1770090438.798849,stop,cv,,,,,,
1770090438.835751,stop,cv,,,,,,
1770090438.869217,stop,cv,,,,,,
1770090438.902349,stop,cv,,,,,,
1770090438.934499,stop,cv,,,,,,
1770090438.967850,stop,cv,,,,,,
1770090439.000324,stop,cv,,,,,,
1770090439.031304,stop,cv,,,,,,
1770090439.068782,stop,cv,,,,,,
1770090439.098904,stop,cv,,,,,,
1770090439.132535,stop,cv,,,,,,
1770090439.167425,stop,cv,,,,,,
1770090439.200615,stop,cv,,,,,,
1770090439.235880,stop,cv,,,,,,
1770090439.267672,stop,cv,,,,,,
1770090439.301056,stop,cv,,,,,,
1770090439.334338,stop,cv,,,,,,
1770090439.365296,stop,cv,,,,,,
1770090439.400563,stop,cv,,,,,,
1770090439.435883,stop,cv,,,,,,
1770090439.467747,stop,cv,,,,,,
1770090439.502548,stop,cv,,,,,,
1770090439.534419,stop,cv,,,,,,
1770090439.569219,stop,cv,,,,,,
1770090439.598842,stop,cv,,,,,,
1770090439.635331,stop,cv,,,,,,
1770090439.667876,stop,cv,,,,,,
1770090439.701043,stop,cv,,,,,,
1770090439.734434,stop,cv,,,,,,
1770090439.764709,stop,cv,,,,,,
1770090439.801069,stop,cv,,,,,,
1770090439.834413,stop,cv,,,,,,
1770090439.867738,stop,cv,,,,,,
1770090439.901076,stop,cv,,,,,,
1770090439.933870,stop,cv,,,,,,
1770090439.965167,stop,cv,,,,,,
1770090440.002551,stop,cv,,,,,,
1770090440.034089,stop,cv,,,,,,
1770090440.069212,stop,cv,,,,,,
1770090440.101092,stop,cv,,,,,,
1770090440.135879,stop,cv,,,,,,
1770090440.169223,stop,cv,,,,,,
1770090440.200901,stop,cv,,,,,,
1770090440.234457,stop,cv,,,,,,
1770090440.269212,stop,cv,,,,,,
1770090440.300347,stop,cv,,,,,,
1770090440.334418,stop,cv,,,,,,
1770090440.367571,stop,cv,,,,,,
1770090440.397729,stop,cv,,,,,,
1770090440.435879,stop,cv,,,,,,
1770090440.467767,stop,cv,,,,,,
1770090440.502544,stop,cv,,,,,,
1770090440.533732,stop,cv,,,,,,
1770090440.567751,stop,cv,,,,,,
1770090440.601076,stop,cv,,,,,,
1770090440.635886,stop,cv,,,,,,
1770090440.667854,stop,cv,,,,,,
1770090440.701069,stop,cv,,,,,,
1770090440.732922,stop,cv,,,,,,
1770090440.769219,stop,cv,,,,,,
1770090440.802544,stop,cv,,,,,,
1770090440.831488,stop,cv,,,,,,
1770090440.869222,stop,cv,,,,,,
1770090440.900938,stop,cv,,,,,,
1770090440.933785,stop,cv,,,,,,
1770090440.969224,stop,cv,,,,,,
1770090441.001238,stop,cv,,,,,,
1770090441.035887,stop,cv,,,,,,
1770090441.069206,stop,cv,,,,,,
1770090441.100368,stop,cv,,,,,,
1770090441.135562,stop,cv,,,,,,
1770090441.167602,stop,cv,,,,,,
1770090441.201295,stop,cv,,,,,,
1770090441.234645,stop,cv,,,,,,
1770090441.267985,stop,cv,,,,,,
1770090441.301066,stop,cv,,,,,,
1770090441.339404,stop,cv,,,,,,
1770090441.369223,stop,cv,,,,,,
1770090441.402546,stop,cv,,,,,,
1770090441.432339,stop,cv,,,,,,
1770090441.469219,stop,cv,,,,,,
1770090441.500444,stop,cv,,,,,,
1770090441.535878,stop,cv,,,,,,
1770090441.566906,stop,cv,,,,,,
1770090441.597811,stop,cv,,,,,,
1770090441.635875,stop,cv,,,,,,
1770090441.669217,stop,cv,,,,,,
1770090441.702546,stop,cv,,,,,,
1770090441.735886,stop,cv,,,,,,
1770090441.769216,stop,cv,,,,,,
1770090441.802547,stop,cv,,,,,,
1770090441.835036,stop,cv,,,,,,
1770090441.869218,stop,cv,,,,,,
1770090441.902112,stop,cv,,,,,,
1770090441.933662,stop,cv,,,,,,
1770090441.968059,stop,cv,,,,,,
1770090442.002541,stop,cv,,,,,,
1770090442.033867,stop,cv,,,,,,
1770090442.069220,stop,cv,,,,,,
1770090442.101387,stop,cv,,,,,,
1770090442.131636,stop,cv,,,,,,
1770090442.169230,stop,cv,,,,,,
1770090442.202544,stop,cv,,,,,,
1770090442.235977,stop,cv,,,,,,
1770090442.266505,stop,cv,,,,,,
1770090442.298958,stop,cv,,,,,,
1770090442.335882,stop,cv,,,,,,
1770090442.369210,stop,cv,,,,,,
1770090442.402541,stop,cv,,,,,,
1770090442.435876,stop,cv,,,,,,
1770090442.467917,stop,cv,,,,,,
1770090442.500491,stop,cv,,,,,,
1770090442.535882,stop,cv,,,,,,
1770090442.566014,stop,cv,,,,,,
1770090442.602544,stop,cv,,,,,,
1770090442.634155,stop,cv,,,,,,
1770090442.665514,stop,cv,,,,,,
1770090442.702347,stop,cv,,,,,,
1770090442.733546,stop,cv,,,,,,
1770090442.768402,stop,cv,,,,,,
1770090442.800731,stop,cv,,,,,,
1770090442.834694,stop,cv,,,,,,
1770090442.867879,stop,cv,,,,,,
1770090442.902554,stop,cv,,,,,,
1770090442.935877,stop,cv,,,,,,
1770090442.966924,stop,cv,,,,,,
1770090443.000802,stop,cv,,,,,,
1770090443.034505,stop,cv,,,,,,
1770090443.069205,stop,cv,,,,,,
1770090443.102541,stop,cv,,,,,,
1770090443.135872,stop,cv,,,,,,
1770090443.169215,stop,cv,,,,,,
1770090443.202544,stop,cv,,,,,,
1770090443.235882,stop,cv,,,,,,
1770090443.269208,stop,cv,,,,,,
1770090443.302541,stop,cv,,,,,,
1770090443.335878,stop,cv,,,,,,
1770090443.369222,stop,cv,,,,,,
1770090443.402543,stop,cv,,,,,,
1770090443.434663,stop,cv,,,,,,
1770090443.468049,stop,cv,,,,,,
1770090443.502545,stop,cv,,,,,,
1770090443.535268,stop,cv,,,,,,
1770090443.567937,stop,cv,,,,,,
1770090443.601290,stop,cv,,,,,,
1770090443.634451,stop,cv,,,,,,
1770090443.669211,stop,cv,,,,,,
1770090443.702277,stop,cv,,,,,,
1770090443.734396,stop,cv,,,,,,
1770090443.769205,stop,cv,,,,,,
1770090443.801055,stop,cv,,,,,,
1770090443.834124,stop,cv,,,,,,
1770090443.869209,stop,cv,,,,,,
1770090443.902540,stop,cv,,,,,,
1770090443.934395,stop,cv,,,,,,
1770090443.967768,stop,cv,,,,,,
1770090444.001066,stop,cv,,,,,,
1770090444.034409,stop,cv,,,,,,
1770090444.069208,stop,cv,,,,,,
1770090444.102541,stop,cv,,,,,,
1770090444.135875,stop,cv,,,,,,
1770090444.169210,stop,cv,,,,,,
1770090444.198499,stop,cv,,,,,,
1770090444.235874,stop,cv,,,,,,
1770090444.266458,stop,cv,,,,,,
1770090444.297775,stop,cv,,,,,,
1770090444.335872,stop,cv,,,,,,
1770090444.368375,stop,cv,,,,,,
1770090444.398529,stop,cv,,,,,,
1770090444.431061,stop,cv,,,,,,
1770090444.469208,stop,cv,,,,,,
1770090444.502541,stop,cv,,,,,,
1770090444.533602,stop,cv,,,,,,
1770090444.569215,stop,cv,,,,,,
1770090444.602544,stop,cv,,,,,,
1770090444.631538,stop,cv,,,,,,
1770090444.669202,stop,cv,,,,,,
1770090444.702537,stop,cv,,,,,,
1770090444.733231,stop,cv,,,,,,
1770090444.769215,stop,cv,,,,,,
1770090444.802555,stop,cv,,,,,,
1770090444.835892,stop,cv,,,,,,
1770090444.866964,stop,cv,,,,,,
1770090444.902539,stop,cv,,,,,,
1770090444.935880,stop,cv,,,,,,
1770090444.969216,stop,cv,,,,,,
1770090445.002546,stop,cv,,,,,,
1770090445.031298,stop,cv,,,,,,
1770090445.067852,stop,cv,,,,,,
1770090445.098737,stop,cv,,,,,,
1770090445.135870,stop,cv,,,,,,
1770090445.165579,stop,cv,,,,,,
1770090445.202538,stop,cv,,,,,,
1770090445.234632,stop,cv,,,,,,
1770090445.268899,stop,cv,,,,,,
1770090445.297607,stop,cv,,,,,,
1770090445.332392,stop,cv,,,,,,
1770090445.367768,stop,cv,,,,,,
1770090445.402548,stop,cv,,,,,,
1770090445.434421,stop,cv,,,,,,
1770090445.467927,stop,cv,,,,,,
1770090445.500260,stop,cv,,,,,,
1770090445.534509,stop,cv,,,,,,
1770090445.566740,stop,cv,,,,,,
1770090445.601198,stop,cv,,,,,,
1770090445.634435,stop,cv,,,,,,
1770090445.669109,stop,cv,,,,,,
1770090445.698629,stop,cv,,,,,,
1770090445.735872,stop,cv,,,,,,
1770090445.767939,stop,cv,,,,,,
1770090445.800539,stop,cv,,,,,,
1770090445.834530,stop,cv,,,,,,
1770090445.867104,stop,cv,,,,,,
1770090445.902540,stop,cv,,,,,,
1770090445.935868,stop,cv,,,,,,
1770090445.968035,stop,cv,,,,,,
1770090446.002540,stop,cv,,,,,,
1770090446.034731,stop,cv,,,,,,
1770090446.069212,stop,cv,,,,,,
1770090446.098532,stop,cv,,,,,,
1770090446.135874,stop,cv,,,,,,
1770090446.169202,stop,cv,,,,,,
1770090446.202539,stop,cv,,,,,,
1770090446.234476,stop,cv,,,,,,
1770090446.266939,stop,cv,,,,,,
1770090446.302540,stop,cv,,,,,,
1770090446.335881,stop,cv,,,,,,
1770090446.369206,stop,cv,,,,,,
1770090446.402450,stop,cv,,,,,,
1770090446.435876,stop,cv,,,,,,
1770090446.469204,stop,cv,,,,,,
1770090446.502081,stop,cv,,,,,,
1770090446.535875,stop,cv,,,,,,
1770090446.567825,stop,cv,,,,,,
1770090446.600575,stop,cv,,,,,,
1770090446.635883,stop,cv,,,,,,
1770090446.669207,stop,cv,,,,,,
1770090446.702548,stop,cv,,,,,,
1770090446.734485,stop,cv,,,,,,
1770090446.765110,stop,cv,,,,,,
1770090446.802537,stop,cv,,,,,,
1770090446.835873,stop,cv,,,,,,
1770090446.866420,stop,cv,,,,,,
1770090446.902543,stop,cv,,,,,,
1770090446.935881,stop,cv,,,,,,
1770090446.969214,stop,cv,,,,,,
1770090447.002542,stop,cv,,,,,,
1770090447.035874,stop,cv,,,,,,
1770090447.069203,stop,cv,,,,,,
1770090447.099969,stop,cv,,,,,,
1770090447.133110,stop,cv,,,,,,
1770090447.167934,stop,cv,,,,,,
1770090447.201104,stop,cv,,,,,,
1770090447.235868,stop,cv,,,,,,
1770090447.266103,stop,cv,,,,,,
1770090447.301273,stop,cv,,,,,,
1770090447.335879,stop,cv,,,,,,
1770090447.369216,stop,cv,,,,,,
1770090447.401393,stop,cv,,,,,,
1770090447.434530,stop,cv,,,,,,
1770090447.467910,stop,cv,,,,,,
1770090447.501201,stop,cv,,,,,,
1770090447.535870,stop,cv,,,,,,
1770090447.567260,stop,cv,,,,,,
1770090447.602551,stop,cv,,,,,,
1770090447.634727,stop,cv,,,,,,
1770090447.669225,stop,cv,,,,,,
1770090447.702542,stop,cv,,,,,,
1770090447.735883,stop,cv,,,,,,
1770090447.767010,stop,cv,,,,,,
1770090447.802550,stop,cv,,,,,,
1770090447.835880,stop,cv,,,,,,
1770090447.869210,stop,cv,,,,,,
1770090447.902538,stop,cv,,,,,,
1770090447.934337,stop,cv,,,,,,
1770090447.967974,stop,cv,,,,,,
1770090448.002544,stop,cv,,,,,,
1770090448.032629,stop,cv,,,,,,
1770090448.068342,stop,cv,,,,,,
1770090448.100365,stop,cv,,,,,,
1770090448.135883,stop,cv,,,,,,
1770090448.169253,stop,cv,,,,,,
1770090448.202573,stop,cv,,,,,,
1770090448.234641,stop,cv,,,,,,
1770090448.268049,stop,cv,,,,,,
1770090448.302540,stop,cv,,,,,,
1770090448.335876,stop,cv,,,,,,
1770090448.369213,stop,cv,,,,,,
1770090448.402541,stop,cv,,,,,,
1770090448.435870,stop,cv,,,,,,
1770090448.467202,stop,cv,,,,,,
1770090448.502546,stop,cv,,,,,,
1770090448.534786,stop,cv,,,,,,
1770090448.569001,stop,cv,,,,,,
1770090448.602543,stop,cv,,,,,,
1770090448.634644,stop,cv,,,,,,
1770090448.666869,stop,cv,,,,,,
1770090448.700776,stop,cv,,,,,,
1770090448.735875,stop,cv,,,,,,
1770090448.769199,stop,cv,,,,,,
1770090448.802538,stop,cv,,,,,,
1770090448.833495,stop,cv,,,,,,
1770090448.869233,stop,cv,,,,,,
1770090448.901199,stop,cv,,,,,,
1770090448.935872,stop,cv,,,,,,
1770090448.968004,stop,cv,,,,,,
1770090448.998011,stop,cv,,,,,,
1770090449.035874,stop,cv,,,,,,
1770090449.066926,stop,cv,,,,,,
1770090449.102538,stop,cv,,,,,,
1770090449.134605,stop,cv,,,,,,
1770090449.167360,stop,cv,,,,,,
1770090449.200746,stop,cv,,,,,,
1770090449.235887,stop,cv,,,,,,
1770090449.267987,stop,cv,,,,,,
1770090449.302548,stop,cv,,,,,,
1770090449.334659,stop,cv,,,,,,
1770090449.367967,stop,cv,,,,,,
1770090449.401305,stop,cv,,,,,,
1770090449.434674,stop,cv,,,,,,
1770090449.469228,stop,cv,,,,,,
1770090449.501328,stop,cv,,,,,,
1770090449.535885,stop,cv,,,,,,
1770090449.567927,stop,cv,,,,,,
1770090449.601295,stop,cv,,,,,,
1770090449.634607,stop,cv,,,,,,
1770090449.667937,stop,cv,,,,,,
1770090449.700547,stop,cv,,,,,,
1770090449.735876,stop,cv,,,,,,
