ts,cmd,source,left_x,left_y,right_x,right_y,left_vis,right_vis
1770090569.076400,stop,cv,,,,,,
1770090569.105076,stop,cv,,,,,,
1770090569.143069,stop,cv,,,,,,
1770090569.175393,stop,cv,,,,,,
1770090569.205082,stop,cv,,,,,,
1770090569.242457,stop,cv,,,,,,
1770090569.276403,stop,cv,,,,,,
1770090569.307707,stop,cv,,,,,,
1770090569.340919,stop,cv,,,,,,
1770090569.374587,stop,cv,,,,,,
1770090569.405617,stop,cv,,,,,,
1770090569.442923,stop,cv,,,,,,
1770090569.474584,stop,cv,,,,,,
1770090569.509716,stop,cv,,,,,,
1770090569.541786,stop,cv,,,,,,
1770090569.573288,stop,cv,,,,,,
1770090569.608063,stop,cv,,,,,,
1770090569.638231,stop,cv,,,,,,
1770090569.676377,stop,cv,,,,,,
1770090569.709712,stop,cv,,,,,,
1770090569.743043,stop,cv,,,,,,
1770090569.772734,stop,cv,,,,,,
1770090569.805835,stop,cv,,,,,,
1770090569.839275,stop,cv,,,,,,
1770090569.874417,stop,cv,,,,,,
1770090569.909713,stop,cv,,,,,,
1770090569.942552,stop,cv,,,,,,
1770090569.976375,stop,cv,,,,,,
1770090570.009723,stop,cv,,,,,,
1770090570.043042,stop,cv,,,,,,
1770090570.076375,stop,cv,,,,,,
1770090570.108554,stop,cv,,,,,,
1770090570.138804,stop,cv,,,,,,
1770090570.176114,stop,cv,,,,,,
1770090570.204881,stop,cv,,,,,,
1770090570.243044,stop,cv,,,,,,
1770090570.276378,stop,cv,,,,,,
1770090570.309708,stop,cv,,,,,,
1770090570.343043,stop,cv,,,,,,
1770090570.376376,stop,cv,,,,,,
1770090570.408938,stop,cv,,,,,,
1770090570.441425,stop,cv,,,,,,
1770090570.476376,stop,cv,,,,,,
1770090570.508787,stop,cv,,,,,,
1770090570.542148,stop,cv,,,,,,
1770090570.571774,stop,cv,,,,,,
1770090570.609707,stop,cv,,,,,,
1770090570.638825,stop,cv,,,,,,
1770090570.676375,stop,cv,,,,,,
1770090570.709708,stop,cv,,,,,,
1770090570.739222,stop,cv,,,,,,
1770090570.776383,stop,cv,,,,,,
1770090570.809643,stop,cv,,,,,,
1770090570.840951,stop,cv,,,,,,
1770090570.876375,stop,cv,,,,,,
1770090570.909709,stop,cv,,,,,,
1770090570.943043,stop,cv,,,,,,
1770090570.976378,stop,cv,,,,,,
1770090571.005740,stop,cv,,,,,,
1770090571.039112,stop,cv,,,,,,
1770090571.076303,stop,cv,,,,,,
1770090571.107363,stop,cv,,,,,,
1770090571.139132,stop,cv,,,,,,
1770090571.172519,stop,cv,,,,,,
1770090571.205836,stop,cv,,,,,,
1770090571.242714,stop,cv,,,,,,
1770090571.275734,stop,cv,,,,,,
1770090571.309493,stop,cv,,,,,,
1770090571.343047,stop,cv,,,,,,
1770090571.376385,stop,cv,,,,,,
1770090571.404866,stop,cv,,,,,,
1770090571.439974,stop,cv,,,,,,
1770090571.476378,stop,cv,,,,,,
1770090571.507077,stop,cv,,,,,,
1770090571.542992,stop,cv,,,,,,
1770090571.573152,stop,cv,,,,,,
1770090571.609713,stop,cv,,,,,,
1770090571.641192,stop,cv,,,,,,
1770090571.672197,stop,cv,,,,,,
1770090571.709709,stop,cv,,,,,,
1770090571.743049,stop,cv,,,,,,
1770090571.775756,stop,cv,,,,,,
1770090571.804811,stop,cv,,,,,,
1770090571.839591,stop,cv,,,,,,
1770090571.872621,stop,cv,,,,,,
1770090571.905032,stop,cv,,,,,,
1770090571.939269,stop,cv,,,,,,
1770090571.976380,stop,cv,,,,,,
1770090572.005930,stop,cv,,,,,,
1770090572.043046,stop,cv,,,,,,
1770090572.073622,stop,cv,,,,,,
1770090572.105859,stop,cv,,,,,,
1770090572.139182,stop,cv,,,,,,
1770090572.172517,stop,cv,,,,,,
1770090572.205470,stop,cv,,,,,,
1770090572.243040,stop,cv,,,,,,
1770090572.276127,stop,cv,,,,,,
1770090572.309552,stop,cv,,,,,,
1770090572.340343,stop,cv,,,,,,
1770090572.372699,stop,cv,,,,,,
1770090572.409708,stop,cv,,,,,,
1770090572.443042,stop,cv,,,,,,
1770090572.472471,stop,cv,,,,,,
1770090572.504836,stop,cv,,,,,,
1770090572.539122,stop,cv,,,,,,
1770090572.576372,stop,cv,,,,,,
1770090572.605244,stop,cv,,,,,,
1770090572.642449,stop,cv,,,,,,
1770090572.672537,stop,cv,,,,,,
1770090572.709718,stop,cv,,,,,,
1770090572.743040,stop,cv,,,,,,
1770090572.771781,stop,cv,,,,,,
1770090572.808836,stop,cv,,,,,,
1770090572.843044,stop,cv,,,,,,
1770090572.876375,stop,cv,,,,,,
1770090572.909711,stop,cv,,,,,,
1770090572.940768,stop,cv,,,,,,
1770090572.973970,stop,cv,,,,,,
1770090573.009711,stop,cv,,,,,,
1770090573.043043,stop,cv,,,,,,
1770090573.072088,stop,cv,,,,,,
1770090573.109281,stop,cv,,,,,,
1770090573.143048,stop,cv,,,,,,
1770090573.173512,stop,cv,,,,,,
1770090573.209709,stop,cv,,,,,,
1770090573.243040,stop,cv,,,,,,
1770090573.275474,stop,cv,,,,,,
1770090573.309707,stop,cv,,,,,,
1770090573.343046,stop,cv,,,,,,
1770090573.374411,stop,cv,,,,,,
1770090573.409713,stop,cv,,,,,,
1770090573.443045,stop,cv,,,,,,
1770090573.476254,stop,cv,,,,,,
1770090573.507633,stop,cv,,,,,,
1770090573.538414,stop,cv,,,,,,
1770090573.576375,stop,cv,,,,,,
1770090573.606361,stop,cv,,,,,,
1770090573.643060,stop,cv,,,,,,
1770090573.676373,stop,cv,,,,,,
1770090573.709713,stop,cv,,,,,,
1770090573.740167,stop,cv,,,,,,
1770090573.776373,stop,cv,,,,,,
1770090573.808599,stop,cv,,,,,,
1770090573.841741,stop,cv,,,,,,
1770090573.876469,stop,cv,,,,,,
1770090573.909212,stop,cv,,,,,,
1770090573.938218,stop,cv,,,,,,
1770090573.971874,stop,cv,,,,,,
1770090574.009426,stop,cv,,,,,,
1770090574.043039,stop,cv,,,,,,
1770090574.076397,stop,cv,,,,,,
1770090574.108081,stop,cv,,,,,,
1770090574.140594,stop,cv,,,,,,
1770090574.176383,stop,cv,,,,,,
1770090574.205076,stop,cv,,,,,,
1770090574.241297,stop,cv,,,,,,
1770090574.276384,stop,cv,,,,,,
1770090574.305611,stop,cv,,,,,,
1770090574.343051,stop,cv,,,,,,
1770090574.376375,stop,cv,,,,,,
1770090574.409712,stop,cv,,,,,,
1770090574.443045,stop,cv,,,,,,
1770090574.476370,stop,cv,,,,,,
1770090574.509714,stop,cv,,,,,,
1770090574.543037,stop,cv,,,,,,
1770090574.576374,stop,cv,,,,,,
1770090574.609705,stop,cv,,,,,,
1770090574.638730,stop,cv,,,,,,
1770090574.676372,stop,cv,,,,,,
1770090574.709710,stop,cv,,,,,,
1770090574.741297,stop,cv,,,,,,
1770090574.776374,stop,cv,,,,,,
1770090574.807614,stop,cv,,,,,,
1770090574.842512,stop,cv,,,,,,
1770090574.875416,stop,cv,,,,,,
1770090574.909714,stop,cv,,,,,,
1770090574.943043,stop,cv,,,,,,
1770090574.974421,stop,cv,,,,,,
1770090575.006835,stop,cv,,,,,,
1770090575.043037,stop,cv,,,,,,
1770090575.073546,stop,cv,,,,,,
1770090575.108155,stop,cv,,,,,,
1770090575.140666,stop,cv,,,,,,
1770090575.176375,stop,cv,,,,,,
1770090575.205797,stop,cv,,,,,,
1770090575.243043,stop,cv,,,,,,
1770090575.272016,stop,cv,,,,,,
1770090575.305982,stop,cv,,,,,,
1770090575.343040,stop,cv,,,,,,
1770090575.376373,stop,cv,,,,,,
1770090575.408686,stop,cv,,,,,,
1770090575.441058,stop,cv,,,,,,
1770090575.476374,stop,cv,,,,,,
1770090575.506046,stop,cv,,,,,,
1770090575.539240,stop,cv,,,,,,
1770090575.572604,stop,cv,,,,,,
1770090575.609128,stop,cv,,,,,,
1770090575.643040,stop,cv,,,,,,
1770090575.673021,stop,cv,,,,,,
1770090575.706103,stop,cv,,,,,,
1770090575.739274,stop,cv,,,,,,
1770090575.774382,stop,cv,,,,,,
1770090575.805884,stop,cv,,,,,,
1770090575.838834,stop,cv,,,,,,
1770090575.876372,stop,cv,,,,,,
1770090575.905375,stop,cv,,,,,,
1770090575.943040,stop,cv,,,,,,
1770090575.971846,stop,cv,,,,,,
1770090576.009712,stop,cv,,,,,,
1770090576.040686,stop,cv,,,,,,
1770090576.076376,stop,cv,,,,,,
1770090576.109710,stop,cv,,,,,,
1770090576.143040,stop,cv,,,,,,
1770090576.176375,stop,cv,,,,,,
1770090576.209711,stop,cv,,,,,,
1770090576.243045,stop,cv,,,,,,
1770090576.276376,stop,cv,,,,,,
1770090576.309707,stop,cv,,,,,,
1770090576.339440,stop,cv,,,,,,
1770090576.374416,stop,cv,,,,,,
1770090576.407321,stop,cv,,,,,,
1770090576.443035,stop,cv,,,,,,
1770090576.476377,stop,cv,,,,,,
1770090576.509713,stop,cv,,,,,,
1770090576.543042,stop,cv,,,,,,
1770090576.576378,stop,cv,,,,,,
1770090576.609709,stop,cv,,,,,,
1770090576.643038,stop,cv,,,,,,
1770090576.676370,stop,cv,,,,,,
1770090576.709631,stop,cv,,,,,,
1770090576.739357,stop,cv,,,,,,
1770090576.776374,stop,cv,,,,,,
1770090576.809705,stop,cv,,,,,,
1770090576.841645,stop,cv,,,,,,
1770090576.874643,stop,cv,,,,,,
1770090576.905115,stop,cv,,,,,,
1770090576.943039,stop,cv,,,,,,
1770090576.971635,stop,cv,,,,,,
1770090577.009128,stop,cv,,,,,,
1770090577.039223,stop,cv,,,,,,
1770090577.075776,stop,cv,,,,,,
1770090577.106593,stop,cv,,,,,,
1770090577.140243,stop,cv,,,,,,
1770090577.174424,stop,cv,,,,,,
1770090577.208754,stop,cv,,,,,,
1770090577.241912,stop,cv,,,,,,
1770090577.272318,stop,cv,,,,,,
1770090577.309260,stop,cv,,,,,,
1770090577.339161,stop,cv,,,,,,
1770090577.376368,stop,cv,,,,,,
1770090577.407509,stop,cv,,,,,,
1770090577.443053,stop,cv,,,,,,
1770090577.472773,stop,cv,,,,,,
1770090577.509713,stop,cv,,,,,,
1770090577.543036,stop,cv,,,,,,
1770090577.576370,stop,cv,,,,,,
1770090577.604807,stop,cv,,,,,,
1770090577.638683,stop,cv,,,,,,
1770090577.672682,stop,cv,,,,,,
1770090577.705657,stop,cv,,,,,,
1770090577.743034,stop,cv,,,,,,
1770090577.776377,stop,cv,,,,,,
1770090577.805501,stop,cv,,,,,,
1770090577.840812,stop,cv,,,,,,
1770090577.876387,stop,cv,,,,,,
1770090577.909718,stop,cv,,,,,,
1770090577.939161,stop,cv,,,,,,
1770090577.975763,stop,cv,,,,,,
1770090578.009708,stop,cv,,,,,,
1770090578.038440,stop,cv,,,,,,
1770090578.072865,stop,cv,,,,,,
1770090578.106215,stop,cv,,,,,,
1770090578.142065,stop,cv,,,,,,
1770090578.176381,stop,cv,,,,,,
1770090578.208903,stop,cv,,,,,,
1770090578.243055,stop,cv,,,,,,
1770090578.276382,stop,cv,,,,,,
1770090578.307860,stop,cv,,,,,,
1770090578.343055,stop,cv,,,,,,
1770090578.376385,stop,cv,,,,,,
1770090578.409705,stop,cv,,,,,,
1770090578.440720,stop,cv,,,,,,
1770090578.473147,stop,cv,,,,,,
1770090578.509447,stop,cv,,,,,,
1770090578.539566,stop,cv,,,,,,
1770090578.576376,stop,cv,,,,,,
1770090578.609719,stop,cv,,,,,,
1770090578.643084,stop,cv,,,,,,
1770090578.676373,stop,cv,,,,,,
1770090578.707168,stop,cv,,,,,,
1770090578.743038,stop,cv,,,,,,
1770090578.773291,stop,cv,,,,,,
1770090578.805451,stop,cv,,,,,,
1770090578.842417,stop,cv,,,,,,
1770090578.876369,stop,cv,,,,,,
1770090578.908855,stop,cv,,,,,,
1770090578.941462,stop,cv,,,,,,
1770090578.975840,stop,cv,,,,,,
1770090579.009704,stop,cv,,,,,,
1770090579.043042,stop,cv,,,,,,
1770090579.075667,stop,cv,,,,,,
1770090579.105843,stop,cv,,,,,,
1770090579.139681,stop,cv,,,,,,
1770090579.176276,stop,cv,,,,,,
1770090579.209700,stop,cv,,,,,,
1770090579.243037,stop,cv,,,,,,
1770090579.276368,stop,cv,,,,,,
1770090579.309701,stop,cv,,,,,,
1770090579.343042,stop,cv,,,,,,
1770090579.371980,stop,cv,,,,,,
1770090579.409702,stop,cv,,,,,,
1770090579.440299,stop,cv,,,,,,
1770090579.476371,stop,cv,,,,,,
1770090579.509699,stop,cv,,,,,,
1770090579.543039,stop,cv,,,,,,
1770090579.575535,stop,cv,,,,,,
1770090579.608292,stop,cv,,,,,,
1770090579.639091,stop,cv,,,,,,
1770090579.674527,stop,cv,,,,,,
1770090579.705014,stop,cv,,,,,,
1770090579.743034,stop,cv,,,,,,
1770090579.776379,stop,cv,,,,,,
1770090579.809717,stop,cv,,,,,,
1770090579.843033,stop,cv,,,,,,
1770090579.876380,stop,cv,,,,,,
1770090579.905688,stop,cv,,,,,,
1770090579.942603,stop,cv,,,,,,
1770090579.976366,stop,cv,,,,,,
1770090580.009702,stop,cv,,,,,,
1770090580.042569,stop,cv,,,,,,
1770090580.075986,stop,cv,,,,,,
1770090580.109622,stop,cv,,,,,,
1770090580.142886,stop,cv,,,,,,
1770090580.176202,stop,cv,,,,,,
1770090580.209702,stop,cv,,,,,,
1770090580.243034,stop,cv,,,,,,
1770090580.276381,stop,cv,,,,,,
1770090580.309093,stop,cv,,,,,,
1770090580.339706,stop,cv,,,,,,
1770090580.376370,stop,cv,,,,,,
1770090580.409717,stop,cv,,,,,,
1770090580.443048,stop,cv,,,,,,
1770090580.476370,stop,cv,,,,,,
1770090580.505620,stop,cv,,,,,,
1770090580.543033,stop,cv,,,,,,
1770090580.576320,stop,cv,,,,,,
1770090580.609710,stop,cv,,,,,,
1770090580.639782,stop,cv,,,,,,
1770090580.675839,stop,cv,,,,,,
1770090580.709505,stop,cv,,,,,,
1770090580.743030,stop,cv,,,,,,
1770090580.773853,stop,cv,,,,,,
1770090580.809702,stop,cv,,,,,,
1770090580.843031,stop,cv,,,,,,
1770090580.876364,stop,cv,,,,,,
1770090580.907535,stop,cv,,,,,,
1770090580.943039,stop,cv,,,,,,
1770090580.976365,stop,cv,,,,,,
1770090581.009697,stop,cv,,,,,,
1770090581.041702,stop,cv,,,,,,
1770090581.072803,stop,cv,,,,,,
1770090581.109462,stop,cv,,,,,,
1770090581.142998,stop,cv,,,,,,
1770090581.176239,stop,cv,,,,,,
1770090581.206073,stop,cv,,,,,,
1770090581.242315,stop,cv,,,,,,
1770090581.276390,stop,cv,,,,,,
1770090581.309542,stop,cv,,,,,,
1770090581.343048,stop,cv,,,,,,
1770090581.371841,stop,cv,,,,,,
1770090581.404795,stop,cv,,,,,,
1770090581.438994,stop,cv,,,,,,
1770090581.476387,stop,cv,,,,,,
1770090581.509716,stop,cv,,,,,,
1770090581.543041,stop,cv,,,,,,
1770090581.576413,stop,cv,,,,,,
1770090581.609018,stop,cv,,,,,,
1770090581.643055,stop,cv,,,,,,
1770090581.676384,stop,cv,,,,,,
1770090581.707615,stop,cv,,,,,,
1770090581.742764,stop,cv,,,,,,
1770090581.776381,stop,cv,,,,,,
1770090581.809728,stop,cv,,,,,,
1770090581.843055,stop,cv,,,,,,
1770090581.872415,stop,cv,,,,,,
1770090581.909720,stop,cv,,,,,,
1770090581.943070,stop,cv,,,,,,
1770090581.975878,stop,cv,,,,,,
1770090582.009718,stop,cv,,,,,,
1770090582.041364,stop,cv,,,,,,
1770090582.076325,stop,cv,,,,,,
1770090582.109698,stop,cv,,,,,,
1770090582.140410,stop,cv,,,,,,
1770090582.176366,stop,cv,,,,,,
1770090582.209699,stop,cv,,,,,,
1770090582.243035,stop,cv,,,,,,
1770090582.276369,stop,cv,,,,,,
1770090582.309698,stop,cv,,,,,,
1770090582.343038,stop,cv,,,,,,
1770090582.376365,stop,cv,,,,,,
1770090582.409702,stop,cv,,,,,,
1770090582.443035,stop,cv,,,,,,
1770090582.476371,stop,cv,,,,,,
1770090582.509181,stop,cv,,,,,,
1770090582.541763,stop,cv,,,,,,
1770090582.576372,stop,cv,,,,,,
1770090582.609311,stop,cv,,,,,,
1770090582.640187,stop,cv,,,,,,
1770090582.676379,stop,cv,,,,,,
1770090582.709707,stop,cv,,,,,,
1770090582.741815,stop,cv,,,,,,
1770090582.776387,stop,cv,,,,,,
1770090582.805085,stop,cv,,,,,,
1770090582.839520,stop,cv,,,,,,
1770090582.876399,stop,cv,,,,,,
1770090582.907284,stop,cv,,,,,,
1770090582.943053,stop,cv,,,,,,
1770090582.976408,stop,cv,,,,,,
1770090583.007710,stop,cv,,,,,,
1770090583.043033,stop,cv,,,,,,
1770090583.074506,stop,cv,,,,,,
1770090583.109703,stop,cv,,,,,,
1770090583.143034,stop,cv,,,,,,
1770090583.175565,stop,cv,,,,,,
1770090583.209697,stop,cv,,,,,,
1770090583.239821,stop,cv,,,,,,
1770090583.271842,stop,cv,,,,,,
1770090583.309704,stop,cv,,,,,,
1770090583.343037,stop,cv,,,,,,
1770090583.376370,stop,cv,,,,,,
1770090583.409702,stop,cv,,,,,,
1770090583.443031,stop,cv,,,,,,
1770090583.476370,stop,cv,,,,,,
1770090583.507168,stop,cv,,,,,,
1770090583.543047,stop,cv,,,,,,
1770090583.576368,stop,cv,,,,,,
1770090583.609695,stop,cv,,,,,,
1770090583.643035,stop,cv,,,,,,
1770090583.673562,stop,cv,,,,,,
1770090583.705054,stop,cv,,,,,,
1770090583.743033,stop,cv,,,,,,
1770090583.775243,stop,cv,,,,,,
1770090583.805393,stop,cv,,,,,,
1770090583.843044,stop,cv,,,,,,
1770090583.876378,stop,cv,,,,,,
1770090583.905708,stop,cv,,,,,,
1770090583.941493,stop,cv,,,,,,
1770090583.972252,stop,cv,,,,,,
1770090584.005434,stop,cv,,,,,,
1770090584.039146,stop,cv,,,,,,
1770090584.076370,stop,cv,,,,,,
1770090584.109702,stop,cv,,,,,,
1770090584.142407,stop,cv,,,,,,
1770090584.176267,stop,cv,,,,,,
1770090584.205779,stop,cv,,,,,,
1770090584.243043,stop,cv,,,,,,
1770090584.272458,stop,cv,,,,,,
1770090584.306085,stop,cv,,,,,,
1770090584.338429,stop,cv,,,,,,
1770090584.372468,stop,cv,,,,,,
1770090584.409180,stop,cv,,,,,,
1770090584.439219,stop,cv,,,,,,
1770090584.476255,stop,cv,,,,,,
1770090584.505785,stop,cv,,,,,,
1770090584.542477,stop,cv,,,,,,
1770090584.576363,stop,cv,,,,,,
1770090584.609694,stop,cv,,,,,,
1770090584.639232,stop,cv,,,,,,
1770090584.676365,stop,cv,,,,,,
1770090584.709695,stop,cv,,,,,,
1770090584.743028,stop,cv,,,,,,
1770090584.774428,stop,cv,,,,,,
1770090584.805788,stop,cv,,,,,,
1770090584.842916,stop,cv,,,,,,
1770090584.876361,stop,cv,,,,,,
1770090584.909726,stop,cv,,,,,,
1770090584.943029,stop,cv,,,,,,
1770090584.971570,stop,cv,,,,,,
1770090585.005873,stop,cv,,,,,,
1770090585.042170,stop,cv,,,,,,
1770090585.076369,stop,cv,,,,,,
1770090585.109596,stop,cv,,,,,,
1770090585.143037,stop,cv,,,,,,
1770090585.172523,stop,cv,,,,,,
1770090585.205779,stop,cv,,,,,,
1770090585.243036,stop,cv,,,,,,
1770090585.274004,stop,cv,,,,,,
1770090585.305850,stop,cv,,,,,,
1770090585.343033,stop,cv,,,,,,
1770090585.374799,stop,cv,,,,,,
1770090585.409695,stop,cv,,,,,,
1770090585.443037,stop,cv,,,,,,
1770090585.475004,stop,cv,,,,,,
1770090585.509695,stop,cv,,,,,,
1770090585.540678,stop,cv,,,,,,
1770090585.576369,stop,cv,,,,,,
1770090585.609701,stop,cv,,,,,,
1770090585.643031,stop,cv,,,,,,
1770090585.676362,stop,cv,,,,,,
1770090585.709164,stop,cv,,,,,,
1770090585.743033,stop,cv,,,,,,
1770090585.776366,stop,cv,,,,,,
1770090585.809405,stop,cv,,,,,,
1770090585.839180,stop,cv,,,,,,
1770090585.871588,stop,cv,,,,,,
1770090585.909698,stop,cv,,,,,,
1770090585.943032,stop,cv,,,,,,
1770090585.976280,stop,cv,,,,,,
1770090586.009591,stop,cv,,,,,,
1770090586.043038,stop,cv,,,,,,
1770090586.076372,stop,cv,,,,,,
1770090586.109586,stop,cv,,,,,,
1770090586.139180,stop,cv,,,,,,
1770090586.176365,stop,cv,,,,,,
1770090586.205859,stop,cv,,,,,,
1770090586.243040,stop,cv,,,,,,
1770090586.272543,stop,cv,,,,,,
1770090586.306982,stop,cv,,,,,,
1770090586.338366,stop,cv,,,,,,
1770090586.371882,stop,cv,,,,,,
1770090586.408830,stop,cv,,,,,,
1770090586.443037,stop,cv,,,,,,
1770090586.473646,stop,cv,,,,,,
1770090586.505888,stop,cv,,,,,,
1770090586.541220,stop,cv,,,,,,
1770090586.576371,stop,cv,,,,,,
1770090586.606121,stop,cv,,,,,,
1770090586.643056,stop,cv,,,,,,
1770090586.676363,stop,cv,,,,,,
1770090586.705850,stop,cv,,,,,,
1770090586.743038,stop,cv,,,,,,
1770090586.776370,stop,cv,,,,,,
1770090586.805726,stop,cv,,,,,,
1770090586.839198,stop,cv,,,,,,
1770090586.876374,stop,cv,,,,,,
1770090586.909699,stop,cv,,,,,,
1770090586.939171,stop,cv,,,,,,
1770090586.976367,stop,cv,,,,,,
1770090587.005880,stop,cv,,,,,,
1770090587.043027,stop,cv,,,,,,
1770090587.076366,stop,cv,,,,,,
1770090587.109701,stop,cv,,,,,,
1770090587.141610,stop,cv,,,,,,
1770090587.176373,stop,cv,,,,,,
1770090587.207319,stop,cv,,,,,,
1770090587.243035,stop,cv,,,,,,
1770090587.273696,stop,cv,,,,,,
1770090587.307660,stop,cv,,,,,,
1770090587.343084,stop,cv,,,,,,
1770090587.376372,stop,cv,,,,,,
1770090587.407300,stop,cv,,,,,,
1770090587.443035,stop,cv,,,,,,
1770090587.474087,stop,cv,,,,,,
1770090587.507796,stop,cv,,,,,,
1770090587.538881,stop,cv,,,,,,
1770090587.571386,stop,cv,,,,,,
1770090587.605868,stop,cv,,,,,,
1770090587.643029,stop,cv,,,,,,
1770090587.676360,stop,cv,,,,,,
1770090587.709695,stop,cv,,,,,,
1770090587.743032,stop,cv,,,,,,
1770090587.776370,stop,cv,,,,,,
1770090587.809693,stop,cv,,,,,,
1770090587.839501,stop,cv,,,,,,
1770090587.876364,stop,cv,,,,,,
1770090587.905963,stop,cv,,,,,,
1770090587.943027,stop,cv,,,,,,
1770090587.976363,stop,cv,,,,,,
1770090588.005866,stop,cv,,,,,,
1770090588.039242,stop,cv,,,,,,
1770090588.076367,stop,cv,,,,,,
1770090588.107761,stop,cv,,,,,,
1770090588.138139,stop,cv,,,,,,
1770090588.176365,stop,cv,,,,,,
1770090588.209696,stop,cv,,,,,,
1770090588.243025,stop,cv,,,,,,
1770090588.272335,stop,cv,,,,,,
1770090588.309698,stop,cv,,,,,,
1770090588.338944,stop,cv,,,,,,
1770090588.376366,stop,cv,,,,,,
1770090588.409694,stop,cv,,,,,,
1770090588.439301,stop,cv,,,,,,
1770090588.472571,stop,cv,,,,,,
1770090588.509698,stop,cv,,,,,,
1770090588.539313,stop,cv,,,,,,
1770090588.576362,stop,cv,,,,,,
1770090588.605862,stop,cv,,,,,,
1770090588.643031,stop,cv,,,,,,
1770090588.676359,stop,cv,,,,,,
1770090588.709698,stop,cv,,,,,,
1770090588.739215,stop,cv,,,,,,
1770090588.773723,stop,cv,,,,,,
1770090588.809696,stop,cv,,,,,,
1770090588.840619,stop,cv,,,,,,
1770090588.875855,stop,cv,,,,,,
1770090588.907699,stop,cv,,,,,,
1770090588.943041,stop,cv,,,,,,
1770090588.976341,stop,cv,,,,,,
1770090589.009702,stop,cv,,,,,,
1770090589.040946,stop,cv,,,,,,
1770090589.076363,stop,cv,,,,,,
1770090589.109699,stop,cv,,,,,,
1770090589.143023,stop,cv,,,,,,
1770090589.174349,stop,cv,,,,,,
1770090589.209697,stop,cv,,,,,,
1770090589.239190,stop,cv,,,,,,
1770090589.276360,stop,cv,,,,,,
1770090589.309695,stop,cv,,,,,,
1770090589.343037,stop,cv,,,,,,
1770090589.375637,stop,cv,,,,,,
1770090589.405933,stop,cv,,,,,,
1770090589.443035,stop,cv,,,,,,
1770090589.472609,stop,cv,,,,,,
1770090589.509700,stop,cv,,,,,,
1770090589.542970,stop,cv,,,,,,
1770090589.576363,stop,cv,,,,,,
1770090589.609715,stop,cv,,,,,,
1770090589.641076,stop,cv,,,,,,
1770090589.676368,stop,cv,,,,,,
1770090589.709700,stop,cv,,,,,,
1770090589.743037,stop,cv,,,,,,
1770090589.776380,stop,cv,,,,,,
1770090589.805857,stop,cv,,,,,,
1770090589.843059,stop,cv,,,,,,
1770090589.876365,stop,cv,,,,,,
1770090589.909700,stop,cv,,,,,,
1770090589.943029,stop,cv,,,,,,
1770090589.972606,stop,cv,,,,,,
1770090590.009691,stop,cv,,,,,,
1770090590.043039,stop,cv,,,,,,
1770090590.072618,stop,cv,,,,,,
1770090590.107031,stop,cv,,,,,,
1770090590.143027,stop,cv,,,,,,
1770090590.176365,stop,cv,,,,,,
1770090590.209696,stop,cv,,,,,,
1770090590.243025,stop,cv,,,,,,
1770090590.276405,stop,cv,,,,,,
1770090590.309696,stop,cv,,,,,,
1770090590.343038,stop,cv,,,,,,
1770090590.376372,stop,cv,,,,,,
1770090590.409705,stop,cv,,,,,,
1770090590.443035,stop,cv,,,,,,
1770090590.476360,stop,cv,,,,,,
1770090590.509693,stop,cv,,,,,,
1770090590.543031,stop,cv,,,,,,
1770090590.574442,stop,cv,,,,,,
1770090590.609700,stop,cv,,,,,,
1770090590.643026,stop,cv,,,,,,
1770090590.676359,stop,cv,,,,,,
1770090590.705843,stop,cv,,,,,,
1770090590.738434,stop,cv,,,,,,
1770090590.776371,stop,cv,,,,,,
1770090590.805577,stop,cv,,,,,,
1770090590.843030,stop,cv,,,,,,
1770090590.876367,stop,cv,,,,,,
1770090590.909696,stop,cv,,,,,,
1770090590.943033,stop,cv,,,,,,
1770090590.972666,stop,cv,,,,,,
1770090591.009697,stop,cv,,,,,,
1770090591.043033,stop,cv,,,,,,
1770090591.076358,stop,cv,,,,,,
1770090591.109705,stop,cv,,,,,,
1770090591.142697,stop,cv,,,,,,
1770090591.173649,stop,cv,,,,,,
1770090591.209706,stop,cv,,,,,,
1770090591.241028,stop,cv,,,,,,
1770090591.276366,stop,cv,,,,,,
1770090591.309695,stop,cv,,,,,,
1770090591.343028,stop,cv,,,,,,
1770090591.376363,stop,cv,,,,,,
1770090591.405892,stop,cv,,,,,,
1770090591.443036,stop,cv,,,,,,
1770090591.476367,stop,cv,,,,,,
1770090591.507323,stop,cv,,,,,,
1770090591.539222,stop,cv,,,,,,
1770090591.576454,stop,cv,,,,,,
1770090591.609701,stop,cv,,,,,,
1770090591.639271,stop,cv,,,,,,
1770090591.672549,stop,cv,,,,,,
1770090591.709703,stop,cv,,,,,,
1770090591.743028,stop,cv,,,,,,
1770090591.772581,stop,cv,,,,,,
1770090591.809690,stop,cv,,,,,,
1770090591.843055,stop,cv,,,,,,
1770090591.875950,stop,cv,,,,,,
1770090591.905902,stop,cv,,,,,,
1770090591.943033,stop,cv,,,,,,
1770090591.973778,stop,cv,,,,,,
1770090592.005694,stop,cv,,,,,,
1770090592.039331,stop,cv,,,,,,
1770090592.072538,stop,cv,,,,,,
1770090592.109700,stop,cv,,,,,,
1770090592.139204,stop,cv,,,,,,
1770090592.176360,stop,cv,,,,,,
1770090592.209697,stop,cv,,,,,,
1770090592.243025,stop,cv,,,,,,
1770090592.271372,stop,cv,,,,,,
1770090592.305729,stop,cv,,,,,,
